region_id,B6863,B6864,B6865,B6866,B6867,B6868,B6869,B6870,B6871,B6872,B6873,B6874,B6875,B6876,B6877,B6878,B6879,B6880,B6881,B6882,B6883,B6884,B6885,B6886,B6887,B6888,B6889,B6890,B6891,B6892,B6893,B6894,B6895,B6896,B6897,B6898,B6899,B6900,B6901,B6902,B6903,B6904,B6905,B6906,B6907,B6908,B6909,B6910,B6911,B6912,B6913,B6914,B6915,B6916,B6917,B6918,B6919,B6920,B6921,B6922,B6923,B6924,B6925,B6926,B6927,B6928,B6929,B6930,B6931,B6932,B6933,B6934,B6935,B6936,B6937,B6938,B6939,B6940,B6941,B6942,B6943,B6944,B6945,B6946,B6947,B6948,B6949,B6950,B6951,B6952,B6953,B6954,B6955,B6956,B6957,B6958,B6959,B6960,B6961,B6962,B6963,B6964,B6965,B6966,B6967,B6968,B6969,B6970,B6971,B6972,B6973,B6974,B6975,B6976,B6977,B6978,B6979,B6980,B6981,B6982,B6983,B6984,B6985,B6986,B6987,B6988,B6989,B6990,B6991,B6992,B6993,B6994,B6995,B6996,B6997,B6998,B6999,B7000,B7001,B7002,B7003,B7004,B7005,B7006,B7007,B7008,B7009,B7010,B7011,B7012,B7013,B7014,B7015,B7016,B7017,B7018,B7019,B7020,B7021,B7022,B7023,B7024,B7025,B7026,B7027,B7028,B7029,B7030,B7031,B7032,B7033,B7034,B7035,B7036,B7037,B7038,B7039,B7040,B7041,B7042,B7043,B7044,B7045,B7046,B7047,B7048,B7049,B7050,B7051,B7052,B7053,B7054,B7055,B7056,B7057,B7058,B7059,B7060,B7061,B7062
2010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,3,0,13,3,3,0,0,0,0,9,4,0,19,5,0,0,0,0,0,4,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,13,14,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,8,0,4,0,0,3,0,0,5,0,12,3,3,3,0,3,0,0,0,0,12,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,3,0,9,0,0,8,0,38
2010102,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,6,11,0,3,0,0,0,0,0,0,14,7,0,3,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,6,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,4,0,10,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,5,0,0,4,0,26
2010103,0,0,6,0,0,0,0,0,0,6,0,0,0,0,3,4,0,0,0,7,0,0,0,0,3,4,3,4,0,14,10,0,5,0,0,0,0,9,0,24,0,0,6,0,0,0,7,6,0,19,7,0,5,0,0,0,0,3,4,19,0,0,3,0,0,0,0,4,0,7,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,17,0,25,0,6,8,14,26,4,100,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,7,0,3,0,0,3,0,0,3,4,13,3,0,3,5,0,0,0,3,0,14,0,7,3,5,7,0,0,5,0,27,4,4,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,9,14,10,4,0,11,4,73
2010104,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,8,9,3,3,0,0,0,0,3,0,18,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,3,0,0,0,0,8,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,8,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,10,5,0,3,0,0,5,3,0,26
2010106,0,0,5,4,0,5,0,4,0,18,0,0,0,0,0,0,5,0,0,5,8,0,6,0,0,0,5,14,0,33,3,0,17,5,0,0,9,13,0,47,5,0,5,0,0,0,6,11,8,35,3,0,3,0,0,3,3,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,36,9,0,8,28,50,8,158,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,6,0,3,0,19,0,3,0,3,3,5,0,6,3,23,6,6,0,5,14,0,0,4,0,35,0,3,0,9,6,4,3,13,0,38,3,0,3,0,3,3,0,0,0,12,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,3,21,29,18,3,30,3,131
2010108,3,0,3,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,15,8,3,5,0,0,6,3,8,4,37,10,4,5,0,0,0,0,6,0,25,11,0,6,3,0,0,3,3,0,26,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,7,27,3,0,6,6,20,4,123,0,0,0,0,0,4,0,0,0,4,0,6,0,0,0,0,0,0,0,6,0,3,0,4,6,0,0,0,0,13,0,8,0,4,8,4,0,0,0,24,9,0,0,0,12,5,0,7,0,33,9,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,0,8,26,13,0,7,0,94
2010109,0,0,0,0,0,6,4,0,0,10,0,0,0,0,0,4,0,7,0,11,5,0,8,0,4,0,6,0,0,23,7,0,8,3,0,3,6,8,0,35,15,7,3,0,7,0,4,8,5,49,14,4,4,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,11,23,3,11,13,20,23,5,150,0,0,0,4,0,7,0,0,0,11,0,0,0,0,6,0,0,0,0,6,0,0,0,3,5,3,0,4,0,15,7,7,3,7,10,0,0,0,0,34,7,10,5,11,0,0,0,5,0,38,7,0,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,8,25,24,13,0,9,0,117
2010110,0,0,0,9,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,7,4,3,8,0,0,0,4,3,0,22,14,0,9,0,0,0,12,11,0,46,15,0,5,3,0,0,0,8,0,31,19,0,3,0,0,0,0,13,4,39,5,0,0,0,0,0,5,0,0,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,60,3,32,12,0,0,21,35,4,167,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,4,0,0,0,8,0,3,0,6,5,3,0,0,0,17,9,9,0,7,8,0,0,5,0,38,9,7,0,0,8,7,0,3,0,34,11,5,3,0,5,3,0,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,29,24,7,13,26,21,0,13,3,136
2010111,0,0,3,0,0,6,0,3,4,16,0,0,3,3,0,0,3,0,0,9,7,0,0,0,0,0,8,12,0,27,10,0,8,4,0,0,6,11,0,39,6,4,8,0,7,0,8,11,0,44,3,4,4,0,0,0,5,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,26,7,7,6,30,41,4,155,0,0,0,4,0,12,0,0,0,16,0,0,0,0,0,4,0,0,0,4,0,9,0,4,0,0,0,0,0,13,0,0,5,10,7,7,0,7,0,36,5,4,0,3,5,8,0,13,0,38,3,3,0,3,0,0,0,8,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,19,5,24,12,31,0,28,0,127
2010112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010201,0,0,7,0,0,5,0,4,0,16,6,0,5,0,0,3,0,0,0,14,7,0,6,0,3,0,7,12,3,38,22,7,16,0,6,3,8,17,0,79,10,3,10,0,0,0,14,13,4,54,10,3,5,4,0,6,6,5,0,39,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,13,49,4,13,17,35,51,7,244,0,0,4,0,0,0,0,8,0,12,0,0,0,3,3,3,0,0,0,9,0,0,5,6,7,11,0,6,0,35,8,8,0,8,18,6,0,6,3,57,8,11,0,6,12,5,0,6,0,48,4,3,0,3,6,0,4,3,0,23,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,9,26,46,25,4,29,3,188
2010202,0,0,3,0,0,0,0,8,0,11,4,0,3,0,0,0,4,3,0,14,4,0,3,0,0,0,0,0,0,7,9,3,3,3,0,0,5,8,0,31,9,0,0,0,6,0,9,0,0,24,8,0,5,3,0,3,0,0,3,22,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,17,6,6,3,18,19,3,116,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,5,0,0,5,3,13,0,3,6,3,6,3,0,3,0,24,10,7,0,3,7,4,0,6,0,37,12,0,0,0,5,0,0,0,0,17,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,22,14,6,12,23,7,0,18,3,105
2010203,0,3,3,0,0,0,0,0,0,6,3,0,0,0,0,0,5,0,0,8,8,0,0,0,0,0,0,8,0,16,5,0,4,3,0,0,0,4,4,20,7,0,7,0,0,0,0,6,0,20,4,0,0,0,0,0,0,4,4,12,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,14,3,0,0,5,22,8,85,0,0,0,3,0,4,0,0,0,7,0,0,3,0,3,0,0,0,0,6,0,0,3,4,3,0,0,0,0,10,5,0,0,3,0,0,0,4,0,12,6,0,0,0,3,0,0,4,0,13,3,4,0,0,3,0,0,0,0,10,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,6,10,12,10,0,8,0,64
2010204,0,0,4,0,0,0,0,4,0,8,0,0,4,0,0,0,0,0,0,4,0,0,8,0,3,3,3,0,0,17,9,4,3,0,0,0,4,3,0,23,8,0,12,0,3,0,8,6,0,37,6,5,0,0,4,0,0,0,0,15,5,0,3,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,34,0,10,3,15,17,0,116,0,0,0,3,0,9,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,3,0,12,0,6,0,5,6,6,0,3,0,26,3,10,0,5,5,6,0,0,0,29,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,0,13,14,21,0,12,0,88
2010205,0,0,4,0,0,7,0,0,0,11,0,0,4,0,0,0,0,4,0,8,4,3,14,0,0,3,3,6,0,33,14,3,3,3,0,0,4,6,0,33,12,3,7,0,0,0,6,6,0,34,6,0,0,0,0,0,0,8,4,18,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12,32,3,0,10,13,30,4,140,0,3,0,3,0,3,0,3,0,12,0,3,0,3,3,0,0,3,0,12,0,3,0,3,9,4,0,0,0,19,3,8,8,6,6,4,0,0,0,35,8,3,0,3,7,3,0,3,0,27,3,0,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,8,21,25,17,0,9,0,114
2010206,0,0,7,0,0,0,0,6,0,13,0,0,7,0,0,3,0,0,4,14,8,7,12,4,0,5,8,7,0,51,19,7,13,0,0,4,8,6,0,57,6,9,3,6,5,8,6,0,0,43,7,5,6,0,0,4,0,3,0,25,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,40,28,51,10,5,24,22,29,4,213,0,0,4,0,4,10,0,0,0,18,0,10,0,0,0,7,0,0,0,17,7,13,0,6,10,10,0,0,0,46,0,3,3,6,20,5,3,0,5,45,6,8,4,4,12,6,3,0,0,43,3,3,0,3,3,5,0,8,0,25,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,37,11,19,49,43,6,8,5,197
2010207,0,0,0,0,0,7,0,0,0,7,4,0,4,3,0,0,3,3,0,17,0,8,9,4,0,0,0,7,3,31,11,5,8,0,0,0,7,3,0,34,12,3,7,0,6,0,4,5,0,37,6,5,0,0,0,5,7,7,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,21,28,7,6,12,21,25,3,156,0,0,0,6,0,4,0,4,0,14,3,5,3,0,0,8,0,0,0,19,7,6,3,8,6,5,4,0,0,39,0,5,0,0,13,0,0,4,0,22,7,3,0,11,15,4,0,5,3,48,0,4,0,8,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,6,33,34,21,4,13,7,158
2010208,0,0,3,0,0,5,0,4,0,12,0,0,10,0,0,3,0,3,0,16,7,5,14,0,0,0,5,6,0,37,4,8,9,0,0,4,3,8,0,36,6,6,6,0,8,3,0,4,0,33,0,0,0,0,0,0,4,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,42,0,8,15,12,32,0,145,0,0,3,0,0,9,0,0,0,12,5,3,0,3,3,5,0,0,0,19,6,8,0,0,13,0,0,0,0,27,0,9,3,7,10,0,0,0,0,29,3,5,3,4,3,5,0,0,0,23,0,3,0,6,8,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,14,28,9,20,37,19,0,6,0,133
2010209,0,0,4,6,0,4,0,0,0,14,0,0,3,0,4,0,0,6,0,13,6,0,11,0,5,7,6,8,0,43,9,5,4,0,0,0,4,10,0,32,13,0,3,0,3,0,4,3,0,26,5,0,3,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5,28,6,12,11,14,27,0,141,0,0,0,0,0,3,0,0,0,3,0,3,3,3,0,3,0,0,0,12,0,13,3,3,10,8,0,3,0,40,0,4,0,6,10,7,0,0,0,27,4,6,0,3,4,0,0,4,0,21,6,0,5,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,11,18,24,21,0,7,0,117
2010210,0,3,0,0,0,5,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,5,4,0,0,0,0,0,0,9,11,8,7,0,0,0,0,0,0,26,8,5,5,0,0,0,0,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,16,0,0,5,0,5,0,69,0,0,3,3,3,0,0,3,0,12,0,0,0,3,0,0,0,3,0,6,0,3,0,0,5,0,0,3,0,11,0,6,0,0,13,0,5,0,0,24,3,8,0,5,3,0,0,0,0,19,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,3,11,24,0,5,9,0,78
2010211,0,0,6,0,0,0,0,0,0,6,0,3,0,4,0,0,0,4,0,11,10,12,13,3,3,5,6,5,0,57,6,5,9,0,0,5,5,6,0,36,4,0,5,0,0,0,7,5,0,21,4,0,3,0,3,0,4,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,36,7,6,10,22,24,0,149,0,0,0,0,0,14,0,0,0,14,0,6,4,5,5,0,0,4,0,24,0,12,4,4,11,7,0,6,0,44,0,4,5,4,7,4,0,5,0,29,0,4,0,7,3,3,0,0,4,21,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,20,32,28,0,15,4,138
2010212,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,8,10,8,0,5,0,0,5,0,36,11,6,10,0,0,4,4,0,0,35,3,3,0,0,0,0,0,3,0,9,3,0,5,0,0,4,3,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,29,0,5,8,7,12,0,105,0,0,0,0,4,6,0,0,0,10,0,0,0,3,4,0,0,0,0,7,0,9,0,3,6,4,0,3,0,25,4,9,0,6,9,0,0,0,0,28,0,4,0,0,4,0,0,3,0,11,3,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,0,16,27,10,0,6,0,88
2010213,0,0,0,0,0,4,0,5,0,9,0,0,6,0,0,4,0,0,4,14,16,8,10,0,0,4,0,9,0,47,8,11,7,3,0,3,7,3,0,42,8,0,7,0,4,3,4,5,0,31,0,0,3,3,0,3,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,19,33,6,4,21,14,25,4,158,0,0,0,0,0,4,0,0,0,4,0,6,0,0,5,0,0,3,0,14,0,9,3,5,13,10,0,0,4,44,5,15,0,4,8,5,0,4,0,41,3,7,4,0,4,12,0,0,0,30,0,0,0,0,4,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,37,7,9,34,34,0,10,4,143
2010301,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,5,11,3,0,5,0,0,3,3,9,0,23,3,4,3,3,0,3,7,11,0,34,6,0,6,0,0,0,9,9,0,30,6,0,0,0,0,0,6,11,0,23,3,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,19,3,0,6,28,47,5,133,0,0,0,0,0,6,0,0,0,6,0,0,0,3,5,3,0,0,0,11,0,0,3,3,0,3,0,12,0,21,7,0,0,0,8,4,0,15,0,34,4,0,0,5,9,0,0,12,0,30,0,0,0,5,0,6,0,9,0,20,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,16,22,22,0,52,0,126
2010302,0,0,4,4,0,0,0,8,0,16,5,0,3,0,0,0,0,6,0,14,11,0,3,5,0,0,0,3,0,22,7,0,8,0,0,0,8,6,0,29,9,9,5,0,0,0,5,9,0,37,4,3,6,0,0,0,0,5,0,18,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12,29,9,0,5,13,37,0,141,0,0,0,0,5,10,0,0,0,15,0,3,6,0,0,8,0,0,0,17,0,5,0,0,4,3,0,4,3,19,0,6,5,5,0,3,0,4,4,27,6,5,0,8,4,3,0,10,0,36,3,0,0,6,5,0,0,3,0,17,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,11,19,21,27,0,21,7,137
2010303,0,0,0,0,0,0,5,0,0,5,0,0,6,0,3,0,0,4,0,13,3,0,9,0,0,0,0,7,0,19,7,0,9,0,0,0,3,10,3,32,0,8,0,5,0,0,7,10,0,30,0,0,0,0,0,0,4,5,0,9,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,24,5,3,0,19,36,3,112,0,0,0,0,0,4,0,4,3,11,0,4,3,0,0,0,0,0,0,7,0,0,0,0,8,8,0,3,0,19,0,0,5,0,4,5,0,6,0,20,0,3,0,8,3,0,0,8,0,22,0,0,0,6,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,14,15,17,0,26,3,90
2010304,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,3,0,0,16,13,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,3,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,7,3,3,0,0,6,0,0,0,0,12,6,13,0,0,0,0,0,0,0,19,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,19,0,0,6,0,0,4,0,48
2010305,0,0,3,0,0,4,0,3,4,14,0,0,7,4,3,0,0,3,3,20,5,3,13,0,0,0,5,9,0,35,19,3,9,3,3,3,5,7,0,52,23,9,10,0,4,0,6,12,0,64,16,7,3,0,0,0,0,6,0,32,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,22,48,7,10,7,16,40,7,223,0,0,0,0,0,4,0,5,0,9,0,3,0,4,0,3,0,3,0,13,6,5,0,0,8,0,0,4,0,23,6,5,4,4,9,9,0,4,0,41,4,10,4,11,10,6,4,7,3,59,0,0,0,5,6,4,0,3,0,18,4,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,8,24,33,26,4,26,6,170
2010306,3,0,3,0,0,6,0,3,0,15,0,0,6,0,0,0,0,3,0,9,6,0,6,0,0,0,4,6,0,22,20,0,3,4,0,0,9,10,0,46,27,5,11,0,0,0,7,11,0,61,14,0,4,0,0,0,0,8,0,26,4,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,5,33,4,0,6,25,41,0,188,0,0,0,0,0,11,0,5,0,16,0,0,0,0,0,0,0,6,0,6,3,3,5,0,3,0,3,3,0,20,3,5,0,6,17,10,0,5,0,46,11,8,0,13,5,3,0,0,0,40,11,4,0,3,4,0,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,20,5,22,29,24,3,22,0,153
2010307,0,0,4,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,6,0,0,0,3,0,0,0,8,0,11,15,3,0,0,0,0,0,0,0,18,9,0,0,0,0,0,0,7,0,16,9,0,3,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,40,3,10,3,0,0,0,18,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,9,0,0,0,0,3,0,0,0,0,3,3,3,0,3,5,0,0,0,3,17,3,0,0,3,0,0,0,3,0,9,4,0,3,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,9,8,0,3,12,3,51
2010308,3,0,3,0,0,3,0,0,0,9,3,0,0,0,0,0,0,6,0,9,7,0,0,0,0,0,3,6,3,19,8,0,3,0,0,0,0,9,0,20,19,0,4,0,0,0,7,19,0,49,15,0,6,0,0,0,0,11,0,32,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,58,0,16,0,0,3,10,54,3,144,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,4,0,0,0,6,0,0,9,0,19,9,7,0,0,0,0,0,11,0,27,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,7,0,0,6,3,0,32,0,72
2010309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,4,5,0,3,0,0,0,0,3,0,11,5,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,0,3,0,0,0,0,7,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,5,0,15,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3,0,0,5,0,24
