SA2_MAINCODE_2011,2006_1,2006_2,2006_3,2006_4,2006_5,2006_6,2006_7,2006_8,2006_9,2006_10,2006_11,2006_12,mean_2006
212011292,259975.0,255100.0,260140.0,259000.0,259000.0,260000.0,264475.0,260000.0,257390.0,259950.0,259950.0,255000.0,259165.0
212021293,330000.0,349950.0,338709.5,339000.0,333500.0,322000.0,329500.0,324000.0,340000.0,336250.0,336250.0,345000.0,335346.625
212021294,305000.0,322450.0,315000.0,315000.0,307500.0,300000.0,307500.0,300000.0,320000.0,310000.0,314950.0,320000.0,311450.0
212021295,197000.0,195000.0,195000.0,199000.0,195000.0,197000.0,199500.0,197000.0,195000.0,196000.0,197000.0,195000.0,196458.33333333334
212021296,289950.0,289925.0,289950.0,289950.0,290000.0,289000.0,289000.0,289950.0,289950.0,290000.0,290000.0,289950.0,289802.0833333333
212021297,275000.0,273475.0,282500.0,288075.0,275000.0,277500.0,270000.0,277500.0,285000.0,280000.0,287475.0,280000.0,279293.75
212021298,264975.0,269950.0,264950.0,264950.0,265000.0,261250.0,265000.0,260000.0,265000.0,265000.0,264950.0,269500.0,265043.75
212021299,519950.0,559975.0,565000.0,554975.0,540000.0,500000.0,525000.0,493750.0,559975.0,550000.0,562500.0,559950.0,540922.9166666666
212031300,259950.0,250000.0,256931.0,255000.0,260000.0,259950.0,269000.0,258380.0,254277.5,260000.0,260000.0,249975.0,257788.625
212031301,290000.0,294950.0,282475.0,285000.0,290000.0,290000.0,290000.0,294500.0,290000.0,290000.0,294975.0,290000.0,290158.3333333333
212031302,235000.0,234725.0,230000.0,236500.0,235000.0,230000.0,239950.0,230000.0,234950.0,237250.0,230000.0,234000.0,233947.91666666666
212031303,432500.0,459000.0,475000.0,499950.0,435000.0,395000.0,420000.0,382500.0,477000.0,432500.0,435000.0,477000.0,443370.8333333333
212031304,230000.0,235000.0,234500.0,234750.0,229500.0,229725.0,229950.0,224500.0,235000.0,224950.0,226250.0,232500.0,230552.08333333334
212031305,229725.0,230000.0,229950.0,229950.0,229000.0,227500.0,229000.0,227500.0,229950.0,229000.0,229500.0,230000.0,229256.25
212031306,329000.0,330000.0,329000.0,329000.0,329500.0,321200.0,325000.0,322400.0,329000.0,330000.0,329950.0,329500.0,327795.8333333333
212031307,307500.0,315000.0,315000.0,315000.0,309950.0,305000.0,307250.0,305000.0,315000.0,310000.0,310000.0,315000.0,310808.3333333333
212031308,333750.0,292500.0,295000.0,295000.0,330000.0,360000.0,346250.0,355000.0,289000.0,319500.0,310000.0,289975.0,317997.9166666667
212041309,349000.0,340000.0,335000.0,335000.0,347000.0,349000.0,349000.0,346162.5,335000.0,342500.0,339000.0,335000.0,341805.2083333333
212041310,300000.0,300000.0,296950.0,298950.0,299500.0,307500.0,300000.0,307500.0,298900.0,299000.0,299000.0,299000.0,300525.0
212041311,259000.0,261000.0,260000.0,260000.0,259000.0,250000.0,259000.0,250000.0,260000.0,259000.0,259000.0,262500.0,258208.33333333334
212041312,260000.0,265000.0,265000.0,262500.0,262500.0,250000.0,259500.0,250000.0,265000.0,265000.0,265000.0,269000.0,261541.66666666666
212041313,360000.0,372250.0,360000.0,365000.0,360000.0,360000.0,360000.0,350000.0,365000.0,360000.0,360000.0,368975.0,361768.75
212041314,270000.0,292000.0,295000.0,299000.0,279000.0,270000.0,270000.0,270000.0,295000.0,281000.0,289950.0,293725.0,283722.9166666667
212041315,259000.0,260000.0,260000.0,260000.0,259950.0,250000.0,255000.0,250000.0,260000.0,260000.0,260000.0,260000.0,257829.16666666666
212041316,254950.0,262500.0,260000.0,260000.0,252475.0,249950.0,252475.0,240000.0,260000.0,259500.0,260000.0,261250.0,256091.66666666666
212041317,277000.0,275000.0,280000.0,277000.0,275000.0,270000.0,275000.0,274950.0,274975.0,280000.0,278500.0,275000.0,276035.4166666667
212041318,288500.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280708.3333333333
212051319,400000.0,410000.0,400000.0,400000.0,400000.0,387500.0,391250.0,385000.0,410000.0,400000.0,400000.0,409000.0,399395.8333333333
212051320,350000.0,360000.0,350000.0,350000.0,350000.0,349475.0,350000.0,349000.0,360000.0,350000.0,350000.0,360000.0,352372.9166666667
212051321,450000.0,452500.0,460000.0,460000.0,450000.0,430000.0,440000.0,427500.0,460000.0,450000.0,470000.0,460000.0,450833.3333333333
212051322,460000.0,450000.0,455000.0,455000.0,460000.0,455000.0,452500.0,450000.0,455000.0,475000.0,465000.0,450000.0,456875.0
212051323,450000.0,460000.0,450000.0,451500.0,450000.0,450000.0,450000.0,450000.0,450750.0,450000.0,450000.0,460000.0,451854.1666666667
212051324,445000.0,460000.0,450000.0,460000.0,450000.0,450000.0,447500.0,440000.0,457500.0,450000.0,452500.0,460000.0,451875.0
212051325,350000.0,359000.0,362975.0,362975.0,350000.0,342475.0,345000.0,345000.0,364975.0,359500.0,359000.0,361000.0,355158.3333333333
212051326,382500.0,400000.0,395000.0,395000.0,380000.0,380000.0,377500.0,380000.0,400000.0,389500.0,390000.0,400000.0,389125.0
212051327,500000.0,463750.0,477500.0,465000.0,500000.0,500000.0,500000.0,500000.0,465000.0,500000.0,480000.0,463750.0,484583.3333333333
213011328,225000.0,220000.0,225000.0,225000.0,225000.0,220000.0,220000.0,220000.0,222500.0,225000.0,225000.0,220000.0,222708.33333333334
213011329,348250.0,345000.0,350360.0,350000.0,345750.0,345750.0,350000.0,350000.0,345750.0,345750.0,350000.0,345000.0,347634.1666666667
213011330,238200.0,236750.0,239100.0,238200.0,238200.0,238200.0,237750.0,240000.0,237500.0,238200.0,238200.0,238200.0,238208.33333333334
213011331,260000.0,259500.0,260000.0,260000.0,260000.0,260000.0,260000.0,260000.0,260000.0,270000.0,260000.0,260000.0,260791.66666666666
213011332,270000.0,270000.0,265000.0,267500.0,265000.0,270000.0,270000.0,270000.0,270000.0,269000.0,266250.0,270000.0,268562.5
213011333,225000.0,225000.0,220750.0,225000.0,225000.0,225000.0,225000.0,225000.0,225000.0,225000.0,225000.0,225000.0,224645.83333333334
213011334,240000.0,230000.0,235000.0,230000.0,240000.0,240000.0,240000.0,240000.0,234500.0,239000.0,233500.0,230000.0,236000.0
213011335,225000.0,230000.0,225000.0,225000.0,225000.0,225000.0,225000.0,225000.0,225000.0,225000.0,222500.0,229500.0,225583.33333333334
213011336,249000.0,249500.0,245000.0,245000.0,250000.0,250000.0,250000.0,250000.0,245000.0,249000.0,249500.0,246250.0,248187.5
213011337,250000.0,240000.0,245000.0,243750.0,245000.0,249500.0,245000.0,249500.0,245000.0,245000.0,240000.0,243750.0,245125.0
213011338,245000.0,232500.0,240000.0,240000.0,241250.0,245000.0,240000.0,247625.0,237750.0,240000.0,240000.0,237500.0,240552.08333333334
213011339,275000.0,271250.0,280000.0,275000.0,274000.0,272750.0,274000.0,272750.0,275000.0,274000.0,275000.0,280000.0,274895.8333333333
213011340,375000.0,369500.0,375000.0,375000.0,385000.0,375000.0,370000.0,375300.0,370000.0,385000.0,385000.0,367250.0,375587.5
213021341,360000.0,370000.0,379000.0,379000.0,360000.0,355000.0,355000.0,360000.0,370000.0,365000.0,370000.0,372500.0,366291.6666666667
213021342,270000.0,269900.0,270010.5,269950.0,274500.0,270000.0,270000.0,272500.0,269950.0,270000.0,274750.0,269000.0,270880.0416666667
213021343,295000.0,300000.0,300000.0,299500.0,299000.0,299000.0,299000.0,299000.0,295000.0,299000.0,297000.0,300000.0,298458.3333333333
213021344,395000.0,400000.0,395000.0,395000.0,390000.0,400000.0,400000.0,400000.0,395000.0,390000.0,395000.0,400000.0,396250.0
213021345,270000.0,275000.0,275000.0,275000.0,270000.0,260000.0,275000.0,260000.0,279000.0,270000.0,282500.0,275000.0,272208.3333333333
213021346,600000.0,600000.0,585000.0,590000.0,610000.0,590000.0,599500.0,592500.0,590000.0,600000.0,590000.0,600000.0,595583.3333333334
213031347,284250.0,270000.0,280000.0,280000.0,283500.0,290000.0,285000.0,290000.0,280000.0,283500.0,282500.0,270000.0,281562.5
213031348,320000.0,332500.0,330000.0,325000.0,320000.0,325000.0,320000.0,325000.0,325000.0,320000.0,325000.0,330000.0,324791.6666666667
213031349,430500.0,459750.0,444000.0,450000.0,446250.0,430500.0,420000.0,429000.0,448000.0,439000.0,444000.0,439000.0,440000.0
213031350,365000.0,370000.0,372500.0,365000.0,372500.0,365000.0,365000.0,362500.0,362250.0,362500.0,365000.0,365000.0,366020.8333333333
213031351,315000.0,300000.0,300000.0,299625.0,300000.0,319000.0,315500.0,320250.0,299000.0,300000.0,300000.0,299250.0,305635.4166666667
213031352,389250.0,380000.0,380000.0,380000.0,385000.0,385000.0,386750.0,388500.0,380000.0,385000.0,380000.0,380000.0,383291.6666666667
213041353,279500.0,250000.0,259000.0,259000.0,270000.0,274500.0,279000.0,269750.0,259750.0,269000.0,265000.0,250000.0,265375.0
213041354,300000.0,302500.0,300000.0,300000.0,299000.0,305000.0,305000.0,300000.0,300000.0,299000.0,299000.0,300000.0,300791.6666666667
213041355,317644.0,311988.0,315000.0,315144.0,315000.0,320000.0,315000.0,320000.0,315000.0,313494.0,315288.0,311420.0,315414.8333333333
213041356,210000.0,219000.0,215762.5,215000.0,215000.0,205000.0,210000.0,205000.0,215000.0,215000.0,215000.0,217900.0,213138.54166666666
213041357,189000.0,190000.0,189000.0,189000.0,189000.0,189000.0,189000.0,187500.0,189000.0,189000.0,189000.0,190000.0,189041.66666666666
213041358,240000.0,239500.0,239250.0,239000.0,240000.0,239000.0,241500.0,239000.0,239000.0,240000.0,240000.0,239000.0,239604.16666666666
213041359,210000.0,200000.0,198750.0,198750.0,210000.0,213750.0,217500.0,213750.0,205000.0,210000.0,198750.0,195000.0,205937.5
213041360,320000.0,300000.0,316770.0,307500.0,320000.0,330000.0,321250.0,330000.0,302750.0,320000.0,315000.0,302720.0,315499.1666666667
213051361,255000.0,250000.0,250000.0,250000.0,251250.0,255000.0,255000.0,256000.0,250000.0,250000.0,250000.0,250000.0,251854.16666666666
213051362,232000.0,229000.0,229000.0,229000.0,235000.0,231000.0,232500.0,236000.0,229000.0,230000.0,230000.0,229000.0,230958.33333333334
213051363,192250.0,195000.0,195000.0,198000.0,190000.0,187500.0,190000.0,185750.0,196250.0,190000.0,191750.0,195000.0,192208.33333333334
213051364,329000.0,339200.0,335000.0,335000.0,330000.0,315000.0,330000.0,319000.0,335000.0,329000.0,330000.0,335000.0,330100.0
213051365,277600.0,275820.0,279700.0,279350.0,277195.0,276640.0,275575.0,275000.0,278000.0,279000.0,281940.0,277200.0,277751.6666666667
213051366,277170.0,277170.0,285000.0,285000.0,283674.5,280000.0,276840.0,285000.0,280000.0,288000.0,287925.0,276600.0,281864.9583333333
213051367,225000.0,219000.0,218000.0,219000.0,225000.0,225000.0,225000.0,225000.0,219000.0,220000.0,219000.0,219000.0,221500.0
213051368,298500.0,289000.0,290000.0,289000.0,289500.0,288000.0,292000.0,284000.0,289000.0,289500.0,290000.0,289000.0,289791.6666666667
213051369,230000.0,239000.0,232575.0,232295.0,231765.0,230660.0,230000.0,231765.0,235000.0,229000.0,232537.5,235075.0,232472.70833333334
214011370,249700.0,249950.0,249950.0,249950.0,249500.0,245000.0,247500.0,240000.0,249900.0,249925.0,249950.0,249950.0,248439.58333333334
214011371,269950.0,269500.0,269950.0,269000.0,270000.0,270000.0,270000.0,269950.0,265000.0,269725.0,269950.0,265000.0,269002.0833333333
214011372,220000.0,227000.0,224950.0,224950.0,223000.0,220000.0,220000.0,220000.0,225000.0,225000.0,225000.0,225000.0,223325.0
214011373,389000.0,380000.0,380000.0,380000.0,389000.0,380000.0,389000.0,389500.0,385000.0,380000.0,385000.0,380000.0,383875.0
214011374,285000.0,294950.0,289000.0,285000.0,285000.0,275000.0,283950.0,275000.0,289950.0,293725.0,294950.0,295000.0,287210.4166666667
214011375,271000.0,280000.0,279125.0,280000.0,269950.0,270000.0,274500.0,269950.0,280000.0,270000.0,272250.0,280000.0,274731.25
214011376,288475.0,334975.0,319950.0,328000.0,297000.0,279000.0,279975.0,279000.0,330000.0,300000.0,310000.0,327500.0,306156.25
214021377,375000.0,395000.0,379750.0,380000.0,379000.0,375000.0,375000.0,375000.0,389975.0,377937.5,375000.0,390000.0,380555.2083333333
214021378,750000.0,750000.0,752500.0,750000.0,750000.0,761250.0,751250.0,761250.0,750000.0,752500.0,761250.0,750000.0,753333.3333333334
214021379,275000.0,285000.0,276900.0,279500.0,275000.0,279000.0,275000.0,279250.0,279500.0,273200.0,275000.0,284500.0,278070.8333333333
214021380,367250.0,365000.0,367000.0,369750.0,365000.0,369000.0,365000.0,360000.0,369500.0,370000.0,370000.0,369000.0,367208.3333333333
214021381,520000.0,530000.0,500000.0,515000.0,520000.0,500000.0,520000.0,500000.0,525000.0,520000.0,520000.0,525000.0,516250.0
214021382,470000.0,468250.0,462500.0,460000.0,475000.0,430000.0,440000.0,429000.0,460000.0,470000.0,470000.0,465000.0,458312.5
214021383,449750.0,420000.0,425000.0,420000.0,440000.0,460000.0,450000.0,465000.0,420000.0,435000.0,435000.0,420000.0,436645.8333333333
214021384,295000.0,299950.0,299850.0,299425.0,299000.0,298000.0,296250.0,295000.0,299950.0,299000.0,299000.0,299950.0,298364.5833333333
214021385,274950.0,288500.0,279000.0,282500.0,274500.0,270000.0,279000.0,275000.0,286500.0,274500.0,279000.0,289475.0,279410.4166666667
