2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,SA2_2016_A,Average,Disinvested
358.4870861371384,642.5612429306467,749.0520837907601,859.7249639122562,1308.7174925382526,1980.527829094574,9.538918881308064,3.641813086249584,8.508372680454187,22.00479947530252,303.37760915085846,206051131,567.8311101525272,False
384.894179643425,435.04840803347145,451.0190007533944,162.19384360328593,326.9525132885893,978.351951604527,602.2807361164573,124.01741693245548,177.29547095410408,95.06617508059936,627.6080230573693,206051132,396.7934290061526,False
238.79561723578664,299.4463237037216,269.9390184606644,228.8089522855139,388.9678811975048,994.4606487866088,393.9999163886695,92.00000387932742,591.9998915863041,439.99989533545966,432.9999541129688,206051133,397.4016457247754,False
234.0021357700789,295.00033848702697,264.0011656356346,231.0016676991436,391.0017199936501,994.9975845601876,25.00024723005276,60.00018283452532,97.00018334733568,44.00104721189021,106.00025984608456,206051134,249.27332114687363,False
229.2503613688937,257.20628014712736,195.1903448729928,365.23475657894255,574.5777849416793,1035.7376857105328,11.000534354457995,11.000653133179751,33.000490474965275,518.0002923948194,139.00031796694884,206061135,306.29086381314,False
277.9999873009414,289.00010754539625,245.00016345974404,555.9999293572512,838.9999215902221,1695.9996985786534,472.9999156019743,362.999906975248,292.0000418205636,264.0000446889108,118.00006843220802,206061136,492.0908895773739,False
277.92553346632417,288.9274941207507,244.8901559045544,555.6450422297694,838.5960683115018,1694.9113764449446,394.9998235373438,652.9995417849816,1352.998964647838,661.9996786105792,443.9998102207137,206061137,673.4448626617547,False
252.86673931836413,272.27670857721387,219.01110694812812,456.5990652273322,701.2863135062871,1351.0610932369818,89.36977453022739,46.48526827878746,39.21992219868844,98.21155076524346,96.08068946511553,206061138,329.3152938229427,False
113.00027085096326,159.00036066318353,246.99923988527144,389.9977213853599,583.9969143904036,962.9945354212118,779.9964740874052,372.9991037582748,307.0000208947366,418.9986823988109,32.000831113549445,206071139,396.99855953174284,False
208.90309390621317,382.50973593348107,493.0984478604256,682.464806285675,1029.4341714805755,1517.018473387737,2.00012798450776,5.000099163195145,11.000020633710784,9.000211423139804,13.000072018983651,206071140,395.76629637069493,False
113.01157032541596,159.02696071856553,247.02968880352276,390.0352868139453,584.0537425984076,963.0668545119806,226.99955634215587,42.00023713980743,688.9965312869033,96.99989029286338,223.99894235922824,206071141,339.56538738116325,False
113.00151341445188,159.0035274661891,247.00388373452915,390.0046151429742,584.0070290573913,963.0087417868511,10.000231722842358,54.000628838742685,150.00020688706024,194.00025188819063,80.0001101647207,206071142,267.6391581912676,False
114.9804710090174,170.62720416496492,254.0913245928168,395.68583635920186,588.2164354808024,941.087145965558,18.008403808532115,95.9989872362275,84.9962002811519,246.985396646194,61.996419700539846,206071143,270.24307502227333,False
203.05244459014847,215.04348771548163,133.0709015588697,198.2228095578924,431.2542069646061,601.6523654671878,676.9841558857502,262.00222313153915,419.9891620510673,408.9919765678539,349.99101838456966,206071144,354.56861380681505,False
113.08284513327384,159.05494974630392,247.0574834437093,389.90750264643145,583.8773499484266,962.7180015863614,134.9998731656733,80.00012224075627,31.000232899911467,42.00034009242154,11.000179253881022,206071145,250.42717092337733,False
221.99447313743667,171.0096008573164,226.9881464750183,209.99791346322536,238.0166603315397,259.031088612493,40.00012893264909,60.00015423702774,69.00010310940081,103.00039908967562,62.00038283937943,207011146,151.00355009865112,True
165.0001348243125,193.0000584843908,220.00017833150932,144.00001689185547,298.00006741088214,219.000447544278,87.99998820893217,227.99991391867263,183.99995537241367,328.99987678507904,131.99999640770125,207011147,200.00005765272974,True
165.9565353056907,193.67843964737136,220.48883059993244,144.66144165073416,299.59675387039715,220.9679700523377,96.99999411312992,72.00000456694292,128.000003581238,186.00002504519688,208.00000698759945,207011148,176.03181867459733,True
222.0005280530868,171.00014003343878,227.0003877089192,210.0000791714808,238.00080084778173,259.00107559214734,105.9998908833096,194.9998533461284,340.99915140969244,204.99985503005905,145.00014769226016,207011149,210.81835543348225,True
234.86407755670828,168.5227746159782,222.3072694587243,217.03519016310156,259.1773557642005,255.0532139669102,74.8884069758433,89.90403734254005,54.05107781615668,109.98197506995275,99.89332704714651,207011150,162.33442779793293,True
413.8596544108715,134.05842146814666,156.99627679312255,314.9266260057402,553.8682391059515,200.1538727386902,359.85291169216646,401.8007273747647,199.9498759486753,252.92075379592688,155.0169582247732,207011151,285.7640288689845,False
413.9987345950401,134.00029204516068,157.0002807256356,314.99918745400623,553.998091637421,200.00031106801595,124.00005412909373,76.00011162066669,444.9998265876328,331.99989971600024,88.00005150230137,207011152,258.0906219164522,False
133.0005256342838,203.9997198228125,153.0003762441047,64.00165580689713,112.00259485402512,153.00288443430009,127.99966447522264,226.99880034308688,275.9983443391146,183.99915050289155,167.99902015674928,207011153,163.8184306012262,True
133.29856720015948,203.89749780882755,153.6250158375003,64.74616545302328,113.73469674883664,153.61576848507906,19.00015736717113,25.000249230227723,33.00030962750464,51.00020002764138,36.00026511279342,207011154,89.71989935443315,True
192.4182822163612,182.41764711919663,223.3673729147823,175.7472888198942,269.1389971469612,238.2413767646632,45.00005042172434,68.00010325500014,62.000238935643175,106.0000818162239,103.00002542858608,207011155,151.3937695308215,True
391.9523199600257,353.9661858624568,335.9756729769938,300.967008456194,676.9203301866088,685.9018455782033,21.00001997941503,44.00001174944381,55.00001796721584,95.00004911840652,78.00006765430405,207021156,276.243957226297,False
391.6539791556425,353.7252337226528,335.9017101250356,300.71221235074336,676.3236905083759,685.4074082940933,116.99998602254225,105.99998490375482,260.99996650248494,931.9996711439736,795.9997444016623,207021157,450.52032610281464,False
362.46408104093183,327.3497832714987,311.89598154529006,277.8295825490921,622.1718183063462,630.6625781151855,34.000010006440185,35.000009241969984,49.0000301090671,60.000044568376666,96.0000347160082,207021159,255.1249048609279,False
391.99999878245177,354.00000026501294,336.0000056230541,300.99999556152045,676.9999799881283,685.9999768885153,61.00000853971022,34.00002810075016,63.00006560734427,104.00027369164648,81.00024103352987,207021160,280.818234007424,False
390.8513242630288,352.9635511878878,335.0625741677359,300.0988840153441,674.8676906803157,683.8478858140297,103.9999172336406,101.99991513067718,345.9996385460165,198.99982081755093,313.9997132835134,207021424,345.69917410361273,False
391.6564479203529,353.7471976072584,335.75238945982875,300.79775696131827,676.3556707661847,685.3764265146094,103.99993618134812,101.99991319796528,345.99954343594806,198.99987281004897,313.99963415059506,207021425,346.24407172776887,False
127.07766890979588,159.05702248261355,145.0563455920751,145.0454951255076,180.14524999828652,205.1414836888196,192.9997957087871,162.9999442952995,112.0001212125918,356.9999187269801,233.00057458273355,207031161,183.59305639304455,True
127.00018603541275,159.00008944920546,145.00027001642138,145.00002625672323,180.00019422126115,205.00052527210076,28.000026189187757,35.00003961941974,43.000027639262775,119.00006665377614,116.00009432892202,207031162,118.36377688015392,True
350.9984369963486,266.9992457275648,469.997732522811,176.99977582963857,413.9983668895329,836.9955911654079,185.9999529418758,281.99990482177776,200.99994151010955,632.9997597742988,1057.9995177399871,207031163,443.27165690175934,False
351.0008382179056,267.00256772609333,469.995048884728,177.0038927366861,414.0079760882192,836.9937635356412,133.0000073495648,88.00002685765097,224.99999727987705,150.00013220114676,186.00008911233547,207031164,299.8185763627135,False
350.99860927663894,266.9995127265168,469.9978203527687,177.00002527421225,413.9986392771957,836.9956681305503,76.00000233152736,221.9999073768726,91.99999343104317,180.9999837588724,265.9999515186402,207031165,304.8172830413489,False
127.00082551553874,159.0008588411885,145.0009367946387,145.00052737209074,180.00112621372074,205.00181521872224,61.999996306600345,28.000022343231603,26.000025324068627,55.00002296472724,43.00002468573821,207031166,106.81874378002416,True
350.9998775016606,266.99994275897404,469.99981551241456,176.99999792176055,413.9999028716206,836.9995397080312,42.00017078150351,43.000294423298186,94.00012994896878,43.0007039313628,70.00113091328431,207031167,255.27286420662537,False
275.0000950489266,279.0001332144394,292.0002462359715,426.00007821538975,277.0001992237572,352.0003735047756,106.00001158448704,66.00003999554878,59.0000190779257,160.000022685252,88.00001608950524,208011168,216.363748625089,True
219.00029448691717,255.000132186232,249.0001896024511,187.0003286290613,249.00039315811728,282.00109135002344,213.99996697280423,249.9999568538703,140.99998310498182,421.99992164525264,133.99999478513672,208011169,236.54565934316798,False
219.00062408733493,255.00027263099128,249.000706005113,187.00126473166392,249.00073614632493,282.0013286716889,84.00017295995293,71.0002030084556,87.00034952289857,108.00026573068617,136.0008455876997,208011170,175.18243355298273,True
275.00023219393915,279.0003371773796,292.00064794287005,426.0001690235931,277.0005197365142,352.00099287482567,181.000017293398,56.00009238209383,57.0000187839153,72.00005975766301,273.00004071196173,208011171,230.9093752616504,True
274.99940661393066,278.9998377081471,291.999714597102,425.9971399871297,276.9998530317769,351.9995074458894,166.99921502865448,102.999710294819,81.00006186348378,213.99900523494176,165.9997218913228,208011172,239.27210669974522,False
275.0,279.0,292.0,426.0,277.0,352.0,54.000118138703584,388.9997192885168,107.9999719744875,288.9999024628197,112.00008439365516,208011173,259.36361784165297,False
217.0000939282883,263.000078389901,314.99999698950427,264.99994625889724,305.9999881847847,453.9998032012997,134.00000619262028,129.00001678490267,220.0000063202945,174.00001350545267,476.9999224345328,208021174,268.54544292640713,False
483.9987856290034,338.99957374151217,412.9990298303841,343.9994390627997,475.99942059367606,502.99979812442496,166.99977944289896,70.00005537952782,186.9998346456408,309.9997704643933,189.00084143535676,208021176,316.54512075905626,False
483.9993766753406,338.99981683691743,412.99949257641504,343.9999715474451,476.0001323284271,503.00119454959537,115.99993151461824,166.9998990898504,146.99995472575048,663.9995578541984,233.9999214363837,208021177,353.36356810317653,False
483.9998813068586,338.9999572168819,412.99993374844223,343.9999408812779,475.999905958137,502.9999265135426,188.9999310910225,106.00000101469374,129.99996924968966,91.00004295796153,139.00000883180422,208021178,292.1817726154828,False
483.9987800706882,338.9996134283963,412.9992428127888,343.9992807891865,475.9989720177885,502.9990811614492,47.0000836528148,138.00001040009357,72.0000375117816,76.00010988461943,171.99996988980675,208021179,278.5450165108559,False
205.00117763450635,255.00030422803047,394.9981085530171,228.0007126358905,319.00059700282145,970.99025163553,49.00075858720119,96.00073823201058,54.001597498737794,42.0012960358583,76.0014226900549,208021180,244.54517861215075,False
483.9983715202532,338.99952043869007,412.9995100458364,343.9994075987629,475.99906276669685,503.0009778179035,24.00011168171152,47.000056555312646,107.00000679274032,82.0001108343875,26.00015130322116,208021181,258.6361170323197,False
386.5253621259113,311.25439798872253,377.22277611393184,315.1591752611573,413.93748477000446,485.1113662787296,60.00005242119886,73.00001189817428,54.00005854411609,95.00005330231104,133.000030899956,208021182,245.83734269129215,False
217.00029885280367,263.00007873795187,315.00023164575,265.00004049943755,306.0002202557997,454.000803606683,177.99998389362082,225.99996421824912,316.9999722314094,250.99998922152224,310.00003436841564,208021426,282.0001470483312,False
217.0002595594997,263.0002702177156,315.0004441012922,265.0003737375201,306.00033607344284,454.0005747884523,177.99994043611198,225.99988633716956,316.99984451185145,250.999926134781,309.99989352601443,208021427,282.00015903853193,False
320.518849067299,416.0245982479046,500.720805053239,387.4085292536584,363.6797195980271,468.9558663713288,11.00540605850192,10.00426909010774,8.0092523710736,13.009131786661683,5.008907010263229,208031183,227.66775762800592,True
383.9999770046167,437.9999533461972,598.9997637799991,503.9997399000285,522.9996809510285,822.9993211319396,9.870395221667216e-05,7.696470407481115e-05,9.814619680548198e-05,0.0001450216367484,0.0001060420698031,208031184,297.36354190839717,False
280.0006011332728,401.9999025117314,437.9996580302525,312.9997553862568,262.0002180184948,243.00041105630797,53.00026491405912,32.000286249781624,29.000496467822487,68.00040894186556,73.00041238305849,208031185,199.3638559175367,True
280.0,402.0,438.0,313.0,262.0,243.0,79.99998768805611,48.99999386345034,107.999982513207,169.9999692933965,114.99998350034784,208031186,223.63635607804164,True
280.0002229126735,402.0000072100327,437.99995829205136,312.99998619191547,262.00004874286674,243.00016123312665,6.000221527107577,11.000150814513546,8.000320089766582,18.00033970406168,0.0003613736147016,208031187,180.09107073561185,True
384.0000067270037,438.000006824851,599.0000071428549,504.0000104207403,523.0000067759273,823.0000086105647,287.9998609872566,296.9998048767187,104.99999489003416,200.99991513649323,500.9996619771938,208031188,423.9090258517853,False
280.1351590901613,402.0467798367608,438.20923657913227,313.2482288265601,262.3392060023034,243.753797790152,40.99999774553375,47.99999309470782,142.99996764755574,58.99999955371021,124.99997315690688,208031189,214.15748539304403,True
383.99996074517696,437.9999399740752,598.999878517866,503.9999770966636,522.9999036295845,822.9998114495929,170.00003412644344,102.00010844669282,165.99990529871388,140.00002322315825,106.00024924462134,208031190,359.5454356138718,False
383.99699018947376,437.9956894655761,598.9917391764166,503.9977070644936,522.9933931998439,822.9874040607665,91.00200033879676,14.002360645656342,24.001508082425577,163.0013241989659,77.00239549048136,208031191,330.9065919920815,False
384.0,438.0,599.0,504.0,523.0,823.0,4.237090171377257e-05,3.431046297080423e-05,2.0953533291328944e-05,3.912560539797122e-05,5.73447518241564e-05,208031192,297.3636540095686,False
383.9999679883285,437.99996754850144,598.9999501255523,503.9999553054815,522.999950533364,822.9999138365441,108.00004680471594,81.0000088452245,86.00007463573758,157.99995322575612,102.99998896895588,208031193,346.0908888925602,False
186.0245758453677,228.98980512239729,151.0007735295107,196.01281695669968,340.0229306072331,449.97307210176206,141.00499111296705,98.0071328035313,172.02190071689105,141.01817251696525,241.98528379606464,208041194,213.27831410085363,True
186.00468181494216,229.00242051463212,151.00888927055962,196.00289013503607,340.0009395143388,450.0057222648632,92.00050879314776,95.0016676241026,134.00069539534456,246.0042381833488,587.9919651110815,208041195,246.09314714739975,False
236.70674320502556,231.34967303802705,266.00826978910027,145.6640450404409,209.29912008024303,170.7304911000972,11.00001421202346,10.000015576523698,15.999998723611215,11.00005512777826,54.99999712457715,209011196,123.88712936522255,True
238.3174198785219,233.23597045743173,268.5250459374128,146.17501449747868,211.44772381499064,171.66774798792005,43.00000709695037,63.99999797637295,86.99998858252088,72.99999706212702,84.99998970481505,209011197,147.39717299968564,True
316.000013736465,291.0000100547429,396.9999591432115,189.0000329291869,321.0001174943144,335.0001149955017,62.99998710225447,141.99979414606318,105.00000517519578,111.00000366296956,200.0000700169705,209011198,224.54546440517052,True
316.0164189321368,291.01257916810573,397.022179397929,189.0407000665291,321.0465574757254,335.03513584313623,112.0060859596246,136.00169119642783,226.00622502166607,166.0138641951201,559.0054079868061,209011199,277.1097132039279,False
315.8637863606884,290.870721932863,396.8688029315536,189.157092870114,321.01367964154457,335.0957947663268,60.00040032478285,50.00030230460677,106.00055178840503,177.00058553837914,418.0003326266806,209011200,241.80655009872225,False
316.000041400056,291.0000374929341,397.00000799890097,189.00004514871733,321.00012551239246,335.00012212796383,37.00000591017202,31.00001196070374,35.0000270589297,34.000055207238056,108.00007751395904,209011201,190.36368703017885,True
238.1169238712539,233.0868237726002,268.1940500162759,146.06451449966474,211.16564136519835,171.24776722219593,32.00000551832894,58.99999615506093,76.99999455266104,94.9999936488018,64.00000219213038,209011202,144.98870116492472,True
315.9187898630972,290.9429967298015,396.8201754415937,189.244777329882,321.099596302932,334.83489755656285,30.000015522874943,34.00001501195076,42.00000956627576,83.00007590918803,42.00002901004324,209011203,189.07830711310928,True
238.03520247644303,233.0261693413602,268.0582198311092,146.019427928596,211.04966103053096,171.0740429047171,12.000013749311384,31.000006175141085,20.000021735488215,15.000035298158163,38.00001839525814,209011204,125.75116535146485,True
486.8882980821944,421.9144403934032,627.8490522147374,612.7238358480739,805.6838020146424,700.7610778515086,107.99985141762248,49.99997770868336,41.000005610918464,537.9986439581256,113.99993216136792,209021205,409.7108106601161,False
486.989718827485,421.9940346094363,627.9798879187206,612.9820844139249,805.9856189192845,700.9896811416465,295.99996020194624,208.99997541124264,179.99999716262104,340.0000449081351,267.0000091052275,209021207,449.90191023815186,False
486.47595261493774,421.6434647534844,627.6624214215691,612.2509245177429,805.0356617237907,700.4089134158856,93.0000345336213,124.00001840181072,142.0000170075571,98.0000483312603,155.00003483069656,209021208,387.77068105021425,False
486.9785373841164,421.983493849074,627.9710633852011,612.9475265743843,805.9396211202971,700.9544222883305,257.9993392137318,184.9997763379581,383.9992209646365,482.99859467590295,701.9991164142197,209021428,515.3427920188956,False
486.9143401330266,421.9284704521724,627.9272463842042,612.8127548682019,805.7675216738214,700.8122425931724,257.9998890497794,184.99995782167755,383.999864757374,482.9998290987167,701.9997308598404,209021429,515.2874406992715,False
62.83348892731624,82.56945761136996,78.48393879253967,57.61365268510039,63.96034937374921,81.13581629087986,64.99999163556949,62.99999391855207,71.99999432838797,67.99999573939749,68.99999596854616,209031209,69.41787957012804,True
58.65226289629936,47.654141798615456,48.09649910032749,42.98872761428356,63.104012072086334,62.6541411280632,2.0000071571374614,8.000002890828155,10.000004719801067,9.000007063619904,14.00000445744124,209031210,33.28634644531848,True
56.54821471958399,55.79258902438506,57.753065433794205,48.69304882094195,271.3938276984936,120.69844703199216,46.00000378695204,34.00000424326703,25.000003731275555,22.00000378959616,22.00000387116481,209031211,69.07992837740423,True
30.607138242025368,24.53081298763899,21.758111736401137,24.959829620786444,55.94794424748412,44.16492590718104,15.000038711373502,13.000028973981555,16.000026965896485,15.0000340530987,18.000036663749476,209031212,25.3608116463288,True
159.00168758464216,134.91474259536028,149.90053636488483,121.52379396951343,112.5524057676644,149.91504852795842,27.00019661261142,38.00021102739389,36.000138471281474,36.000227693891745,43.00012365458746,209031213,91.6190102063445,True
50.57413588210255,71.566018028363,65.76009742452342,47.89487600125906,57.93261753710991,70.31266124489872,12.000006598929748,13.000004420505508,17.000004459769308,7.000007119758651,11.000006406965788,209031214,38.549130465835056,True
134.78144249276727,117.78730822030415,128.61722435208753,103.99583949898454,100.46554257651012,130.72049179591994,43.99999570759652,24.000000712934835,40.99999821368923,59.99999391155491,45.99999762914725,209031215,84.66980319195422,True
65.00218167057301,113.00063105245236,90.00142155205782,300.9962551801277,199.9982733513801,100.00127428089542,99.9997333739993,309.9990688302744,88.9998072588183,258.99924348622244,15.000060526340151,209041216,149.27254096028557,True
65.00410051465023,113.00304532780088,90.00498198330438,301.00258036540663,200.0058213091289,100.00593205543356,19.000294443650347,19.001014689684467,8.000302067986873,26.00083399505874,45.99991111586601,209041217,89.72989253345192,True
223.97745480309072,270.9784872133082,106.00664905587723,144.02977778574518,438.974186555967,441.957342472409,235.96793590834068,227.96918449658392,209.97287760424013,243.96809662316988,183.97672054539584,209041219,247.9798830058298,False
65.03057723064816,113.04006504417482,90.05540767955365,301.0633947343546,200.09171572246925,100.09717769508092,12.002149850204535,87.00133966988466,18.00154578666985,132.00166593670124,12.001777279710854,209041220,102.7624378754048,True
65.18618328306117,113.18500385409754,90.01873108624295,300.8161214227416,200.27983783724628,100.4004641976857,2.274129361449216,3.2638750304515938,12.23194788585046,11.273170905572542,14.19906179322746,209041221,83.01168424160241,True
223.9995855408061,270.99951534676904,106.00030334768267,144.00089878762884,438.9993724853644,441.9989108888907,61.9998546873447,78.99980148747699,124.99958269531872,86.99979575608404,84.99986137113831,209041223,187.63613476313674,True
228.3075757038098,214.47424386824105,216.69511011482973,262.86657961959804,563.0253468823016,619.9612626002045,294.9953142655368,363.99388413929927,298.99468731972865,307.99578072770106,289.9969581580936,209041224,332.8460675817585,False
1056.60833633515,1413.978865457102,1894.192527579624,2370.421440967897,3182.517676217525,3257.4159037339705,79.00001435408394,82.0000165137163,50.00001603179818,85.00001716366631,106.00001567035072,209041225,1234.2849845477167,False
1057.9984678651017,1415.997923578556,1896.9972011554607,2373.9964928393406,3186.995324297753,3261.9951953730097,1865.9987881905247,1202.9992217279726,1331.9991388265744,1534.999005426995,1530.99901046059,209041430,1878.270524521989,False
655.6537503004074,863.6181572973728,1032.968654036522,1298.182076573372,1861.283571213484,1901.54864269495,884.0001631036579,1037.0000494705655,814.0000946150747,1194.000078523684,845.0001195521961,209041431,1126.1141233982987,False
804.8391893302438,1068.220815591524,1353.0769225745416,1696.4889336881392,2352.06957318071,2405.1417830895352,883.999929512099,1036.999919374677,813.999935975083,1193.999905091792,844.9999460557245,209041432,1313.9851684967336,False
1017.5380733013152,1360.449753049761,1810.108741544187,2265.810437500477,3053.679408106953,3125.18629219383,884.0,1037.0,814.0,1194.0,845.0,209041433,1582.4338823360476,False
1057.9999369382858,1415.999915599823,1896.9998869299889,2373.9998584985733,3186.999810039997,3261.9998055696487,1865.999830059832,1202.9999180447746,1331.999889265693,1534.9998876494246,1530.9998680730582,209041434,1878.2726006062817,False
1057.9998354541203,1415.9997677279994,1896.9996840933657,2373.9995943462404,3186.999447337789,3261.999439863916,1865.9984713628448,1202.9996179423863,1331.999146200396,1534.9993448269636,1530.99890222126,209041435,1878.2721137615713,False
1046.9230942710374,1400.952749961246,1874.077657795409,2345.929320643345,3151.259267847613,3225.0656989706367,1865.996745536692,1202.998060939045,1331.997706324515,1534.9975484491797,1530.9973440700644,209041436,1864.65410861898,False
1057.8639940603462,1415.6878647897977,1896.5527922417969,2373.288357444544,3186.098401801486,3261.0444639165653,884.0000562572847,1037.0000354582291,814.0000486063685,1194.0000495461709,845.0000764344204,209041437,1633.1396491415462,False
160.99995697686643,199.0000725759495,198.9999766464425,226.99992538641916,334.9999894303214,308.99990986654484,79.99997389717005,82.00000688324282,122.99995850577702,91.99997262290852,153.99994292104708,210011226,178.27269870115356,True
161.00000518611978,199.0000198666733,199.0000179163681,227.00002764555305,335.000004044271,309.0000529758855,1.8767923955165244e-05,2.4481373799511985e-05,3.7628543453127605e-05,3.670641608777281e-05,4.935970451902527e-05,210011227,130.00002677989386,True
134.1064580666049,314.9630766982376,203.91295771714493,159.99191717034387,362.3420266932232,235.502121244202,22.00037052334868,211.0000119571097,15.000502520513315,46.0003860370151,23.000478097081565,210011228,157.07457333862047,True
160.9996098533262,199.00130818757333,199.0000755041981,226.99928383125544,335.0002818202254,308.9988216072426,205.99983497120928,151.00012388754715,289.99975061555574,187.99987410559285,195.99985438964137,210011229,223.72716534303336,True
161.00018416121577,199.0004121408381,199.0004096368504,227.00055783294448,335.00025860574124,309.0009756101101,67.00009731704552,65.00029486191866,114.00024589268354,71.0001820409434,79.00020749027948,210011230,166.00034778096096,True
