,Stations,Degree,Betweenness,Closeness
142,20012,0.009259259259259259,0.09711455641688199,0.04566596194503171
143,20013,0.009259259259259259,0.10542635658914729,0.04760855190654618
144,20014,0.009259259259259259,0.1136520241171404,0.049700874367234235
145,20015,0.009259259259259259,0.12179155900086132,0.0519605484724561
146,20016,0.009259259259259259,0.1298449612403101,0.054408060453400506
147,20017,0.009259259259259259,0.13781223083548663,0.05706737120211361
148,20019,0.009259259259259259,0.14569336778639103,0.059966685174902834
149,19880,0.004629629629629629,0.0,0.03445525602169405
150,45794,0.009259259259259259,0.009259259259259259,0.035678889990089196
151,19881,0.009259259259259259,0.018432385874246338,0.03697996918335902
152,19882,0.009259259259259259,0.02751937984496124,0.03836589698046181
153,19883,0.009259259259259259,0.03652024117140396,0.03984504703929164
154,19884,0.009259259259259259,0.0454349698535745,0.04142692750287687
155,19885,0.009259259259259259,0.05426356589147287,0.043122379716510284
156,19948,0.004629629629629629,0.0,0.04407263823709447
157,19949,0.009259259259259259,0.009259259259259259,0.046094750320102434
158,19950,0.009259259259259259,0.018432385874246338,0.0482897384305835
159,19951,0.009259259259259259,0.02751937984496124,0.050680431722196155
160,19952,0.009259259259259259,0.03652024117140396,0.053293856402664694
161,19953,0.009259259259259259,0.0454349698535745,0.056162246489859596
162,19954,0.009259259259259259,0.05426356589147287,0.059324361439165064
163,19955,0.009259259259259259,0.06300602928509905,0.06282722513089005
164,19956,0.009259259259259259,0.07166236003445306,0.06672845227062095
165,19957,0.009259259259259259,0.08023255813953488,0.07109940750493746
166,19958,0.009259259259259259,0.08871662360034453,0.07602956705385427
167,19827,0.004629629629629629,0.0,0.027473925209870263
168,19828,0.009259259259259259,0.009259259259259259,0.028246371125931737
169,19829,0.009259259259259259,0.018432385874246338,0.029055690072639227
170,19830,0.009259259259259259,0.02751937984496124,0.029904471826111036
171,19831,0.009259259259259259,0.03652024117140396,0.030795551753635585
172,19832,0.009259259259259259,0.0454349698535745,0.031732040546496254
173,19833,0.009259259259259259,0.05426356589147287,0.032717358376249624
174,19834,0.009259259259259259,0.06300602928509905,0.03375527426160337
175,19836,0.009259259259259259,0.07166236003445306,0.03484995159728945
176,15351,0.004629629629629629,0.0,0.04161047967636294
177,15353,0.009259259259259259,0.009259259259259259,0.04340836012861737
178,20000,0.009259259259259259,0.018432385874246338,0.04534956959899223
179,20001,0.009259259259259259,0.02751937984496124,0.04745166959578207
180,20002,0.009259259259259259,0.03652024117140396,0.04973520607874741
181,20003,0.009259259259259259,0.0454349698535745,0.05222437137330754
182,20004,0.009259259259259259,0.05426356589147287,0.054947850419740527
183,20021,0.009259259259259259,0.06300602928509905,0.05793991416309013
184,20022,0.009259259259259259,0.07166236003445306,0.06124184859654097
185,20023,0.009259259259259259,0.08023255813953488,0.06490384615384616
186,20024,0.009259259259259259,0.08871662360034453,0.06898754391568189
187,20025,0.018518518518518517,0.15816106804478897,0.07356948228882834
188,19960,0.004629629629629629,0.0,0.03990393497136523
189,19961,0.009259259259259259,0.009259259259259259,0.041554444016929586
190,19962,0.009259259259259259,0.018432385874246338,0.04332998996990973
191,19963,0.009259259259259259,0.02751937984496124,0.04524507750314202
192,19964,0.009259259259259259,0.03652024117140396,0.047316538882803946
193,19965,0.009259259259259259,0.0454349698535745,0.04956402019274897
194,19966,0.009259259259259259,0.05426356589147287,0.05201059475078257
195,19967,0.009259259259259259,0.06300602928509905,0.05468354430379747
196,19968,0.009259259259259259,0.07166236003445306,0.05761536409709256
197,19969,0.009259259259259259,0.08023255813953488,0.06084507042253521
198,19970,0.009259259259259259,0.08871662360034453,0.06441992245750075
199,19971,0.009259259259259259,0.09711455641688199,0.06839772007599747
200,19972,0.009259259259259259,0.10542635658914729,0.07284991568296796
201,19921,0.004629629629629629,0.0,0.040306027243888785
202,19922,0.009259259259259259,0.009259259259259259,0.041990668740279936
203,46468,0.009259259259259259,0.018432385874246338,0.04380450212938552
204,19924,0.009259259259259259,0.02751937984496124,0.04576271186440678
205,19923,0.009259259259259259,0.03652024117140396,0.04788295278208823
206,19925,0.009259259259259259,0.0454349698535745,0.05018587360594796
207,19926,0.009259259259259259,0.05426356589147287,0.052695779458404486
208,19927,0.009259259259259259,0.06300602928509905,0.055441478439425054
209,19994,0.013888888888888888,0.09814814814814815,0.058457374830852504
210,19995,0.009259259259259259,0.10542635658914729,0.06167904054825814
211,19996,0.009259259259259259,0.1136520241171404,0.06523708849290244
212,19997,0.013888888888888888,0.12179155900086132,0.06918641896220372
213,20026,0.013888888888888888,0.061046511627906974,0.07329487614523245
214,19991,0.004629629629629629,0.0,0.049838486386709735
215,19992,0.009259259259259259,0.009259259259259259,0.05243991260014567
216,19993,0.009259259259259259,0.018432385874246338,0.055299539170506916
